Total Qty,Reg Qty,Foil Qty,Card,Set,Mana Cost,Card Type,Color,Rarity,Mvid,Single Price,Single Foil Price,Total Price,Price Source,Notes
4,4,0,Manalith,Magic 2012,3,Artifact,Artifact,Common,220162,0.14,1.04,0.56,0x108013a00,
1,1,0,Vengeful Pharaoh,Magic 2012,2BBB,Creature  - Zombie,Black,Rare,220170,1.58,4.71,1.58,0x108013a00,
1,1,0,Serra Angel,Magic 2012,3WW,Creature  - Angel,White,Uncommon,220176,0.15,0.30,0.15,0x108013a00,
4,4,0,Merfolk Looter,Magic 2012,1U,Creature  - Merfolk Rogue,Blue,Common,220179,0.10,0.38,0.40,0x108013a00,
3,3,0,Lifelink,Magic 2012,W,Enchantment  - Aura,White,Common,220182,0.21,1.66,0.63,0x108013a00,
3,3,0,Wall of Torches,Magic 2012,1R,Creature  - Wall,Red,Common,220189,0.08,0.19,0.24,0x108013a00,
3,3,0,Trollhide,Magic 2012,2G,Enchantment  - Aura,Green,Common,220190,0.09,0.21,0.27,0x108013a00,
2,2,0,Divination,Magic 2012,2U,Sorcery,Blue,Common,220194,0.10,0.19,0.20,0x108013a00,
2,2,0,Celestial Purge,Magic 2012,1W,Instant,White,Uncommon,220195,0.14,0.76,0.28,0x108013a00,
2,2,0,Lurking Crocodile,Magic 2012,2G,Creature  - Crocodile,Green,Common,220199,0.06,0.20,0.12,0x108013a00,
2,2,0,Scepter of Empires,Magic 2012,3,Artifact,Artifact,Uncommon,220209,0.23,0.65,0.46,0x108013a00,
1,1,0,Dungrove Elder,Magic 2012,2G,Creature  - Treefolk,Green,Rare,220210,1.08,3.53,1.08,0x108013a00,
2,2,0,Amphin Cutthroat,Magic 2012,3U,Creature  - Salamander Rogue,Blue,Common,220218,0.06,0.11,0.12,0x108013a00,
4,4,0,Divine Favor,Magic 2012,1W,Enchantment  - Aura,White,Common,220219,0.05,0.47,0.20,0x108013a00,
2,2,0,Carnage Wurm,Magic 2012,6G,Creature  - Wurm,Green,Uncommon,220220,0.10,0.24,0.20,0x108013a00,
3,3,0,Chasm Drake,Magic 2012,4U,Creature  - Drake,Blue,Common,220225,0.01,0.11,0.03,0x108013a00,
1,1,0,Visions of Beyond,Magic 2012,U,Instant,Blue,Rare,220226,5.34,9.66,5.34,0x108013a00,
4,4,0,Blood Ogre,Magic 2012,2R,Creature  - Ogre Warrior,Red,Common,220227,0.04,0.11,0.16,0x108013a00,
1,1,0,Angelic Destiny,Magic 2012,2WW,Enchantment  - Aura,White,Mythic Rare,220230,3.40,32.96,3.40,0x108013a00,
1,1,0,Throne of Empires,Magic 2012,4,Artifact,Artifact,Rare,220232,0.48,1.29,0.48,0x108013a00,
1,1,0,Personal Sanctuary,Magic 2012,2W,Enchantment,White,Rare,220235,0.28,0.92,0.28,0x108013a00,
3,3,0,Lightning Elemental,Magic 2012,3R,Creature  - Elemental,Red,Common,220240,0.14,0.12,0.42,0x108013a00,
2,2,0,Rusted Sentinel,Magic 2012,4,Artifact Creature  - Golem,Artifact,Uncommon,220241,0.13,0.49,0.26,0x108013a00,
1,1,0,Arachnus Spinner,Magic 2012,5G,Creature  - Spider,Green,Rare,220242,0.24,0.22,0.24,0x108013a00,
1,1,0,Jace's Archivist,Magic 2012,1UU,Creature  - Vedalken Wizard,Blue,Rare,220244,4.70,12.49,4.70,0x108013a00,
2,2,0,Flashfreeze,Magic 2012,1U,Instant,Blue,Uncommon,220249,0.26,0.03,0.52,0x108013a00,
4,4,0,Phantasmal Bear,Magic 2012,U,Creature  - Bear Illusion,Blue,Common,220251,0.12,0.00,0.48,0x108013a00,
4,4,0,Duskhunter Bat,Magic 2012,1B,Creature  - Bat,Black,Common,220259,0.02,0.10,0.08,0x108013a00,
2,2,0,Alabaster Mage,Magic 2012,1W,Creature  - Human Wizard,White,Uncommon,220264,0.08,0.00,0.16,0x108013a00,
2,2,0,Turn to Frog,Magic 2012,1U,Instant,Blue,Uncommon,220265,0.10,0.32,0.20,0x108013a00,
2,2,0,Azure Mage,Magic 2012,1U,Creature  - Human Wizard,Blue,Uncommon,220268,0.10,1.32,0.20,0x108013a00,
2,2,0,Circle of Flame,Magic 2012,1R,Enchantment,Red,Uncommon,220273,0.12,0.16,0.24,0x108013a00,
2,2,0,Stormblood Berserker,Magic 2012,1R,Creature  - Human Berserker,Red,Uncommon,220277,0.09,0.65,0.18,0x108013a00,
2,2,0,Jade Mage,Magic 2012,1G,Creature  - Human Shaman,Green,Uncommon,220279,0.25,1.04,0.50,0x108013a00,
3,3,0,Griffin Rider,Magic 2012,1W,Creature  - Human Knight,White,Common,220282,0.09,0.12,0.27,0x108013a00,
4,4,0,Arachnus Web,Magic 2012,2G,Enchantment  - Aura,Green,Common,220283,0.13,0.30,0.52,0x108013a00,
4,4,0,Frost Breath,Magic 2012,2U,Instant,Blue,Common,220284,0.10,0.00,0.40,0x108013a00,
1,1,0,Hunter's Insight,Magic 2012,2G,Instant,Green,Uncommon,220291,0.26,5.38,0.26,0x108013a00,
3,3,0,Dark Favor,Magic 2012,1B,Enchantment  - Aura,Black,Common,220293,0.11,0.15,0.33,0x108013a00,
3,3,0,Gorehorn Minotaurs,Magic 2012,2RR,Creature  - Minotaur Warrior,Red,Common,220294,0.08,0.00,0.24,0x108013a00,
3,3,0,Stave Off,Magic 2012,W,Instant,White,Common,220295,0.10,0.29,0.30,0x108013a00,
2,2,0,Greatsword,Magic 2012,3,Artifact  - Equipment,Artifact,Uncommon,220296,0.13,0.31,0.26,0x108013a00,
2,2,0,Crown of Empires,Magic 2012,2,Artifact,Artifact,Uncommon,220297,0.17,0.69,0.34,0x108013a00,
1,1,0,Chandra's Phoenix,Magic 2012,1RR,Creature  - Phoenix,Red,Rare,220298,0.30,0.86,0.30,0x108013a00,
4,4,0,Unsummon,Magic 2012,U,Instant,Blue,Common,220301,0.10,0.22,0.40,0x108013a00,
2,2,0,Buried Ruin,Magic 2012,,Land,Land,Uncommon,220302,1.01,13.62,2.02,0x108013a00,
3,3,0,Hideous Visage,Magic 2012,2B,Sorcery,Black,Common,220304,0.11,0.22,0.33,0x108013a00,
4,4,0,Angelic Overseer,Innistrad,3WW,Creature  - Angel,White,Mythic Rare,220370,1.53,6.61,6.12,0x108013a00,
3,3,0,Ghost Quarter,Innistrad,,Land,Land,Uncommon,220371,1.01,19.73,3.03,0x108013a00,
3,3,0,Spectral Rider,Innistrad,WW,Creature  - Spirit Knight,White,Uncommon,220372,0.11,0.37,0.33,0x108013a00,
4,4,0,Bloodcrazed Neonate,Innistrad,1R,Creature  - Vampire,Red,Common,220373,0.12,0.41,0.48,0x108013a00,
4,4,0,Smite the Monstrous,Innistrad,3W,Instant,White,Common,220377,0.10,0.20,0.40,0x108013a00,
1,1,0,Creepy Doll,Innistrad,5,Artifact Creature  - Construct,Artifact,Rare,220378,0.50,3.54,0.50,0x108013a00,
3,3,0,Avacynian Priest,Innistrad,1W,Creature  - Human Cleric,White,Common,220380,0.09,0.20,0.27,0x108013a00,
6,6,0,Prey Upon,Innistrad,G,Sorcery,Green,Common,220383,0.10,0.58,0.60,0x108013a00,
3,3,0,Nightbird's Clutches,Innistrad,1R,Sorcery,Red,Common,220386,0.09,0.21,0.27,0x108013a00,
4,4,0,Skeletal Grimace,Innistrad,1B,Enchantment  - Aura,Black,Common,220387,0.18,0.33,0.72,0x108013a00,
4,4,0,Unruly Mob,Innistrad,1W,Creature  - Human,White,Common,220389,0.10,0.18,0.40,0x108013a00,
4,4,0,Cellar Door,Innistrad,2,Artifact,Artifact,Uncommon,220390,0.11,0.42,0.44,0x108013a00,
4,4,0,Dead Weight,Innistrad,B,Enchantment  - Aura,Black,Common,220393,0.10,0.96,0.40,0x108013a00,
2,2,0,Goblin Grenade,Magic 2012,R,Sorcery,Red,Uncommon,220435,0.99,5.19,1.98,0x108013a00,
4,4,0,Stitcher's Apprentice,Innistrad,1U,Creature  - Homunculus,Blue,Common,220631,0.13,0.21,0.52,0x108013a00,
4,4,0,Typhoid Rats,Innistrad,B,Creature  - Rat,Black,Common,220634,0.13,0.61,0.52,0x108013a00,
3,3,0,Skirsdag Cultist,Innistrad,2RR,Creature  - Human Shaman,Red,Uncommon,220638,0.12,0.25,0.36,0x108013a00,
3,3,0,Sharpened Pitchfork,Innistrad,2,Artifact  - Equipment,Artifact,Uncommon,220642,0.11,0.33,0.33,0x108013a00,
4,4,0,Ambush Viper,Innistrad,1G,Creature  - Snake,Green,Common,220644,0.20,2.03,0.80,0x108013a00,
3,3,0,Riot Devils,Innistrad,2R,Creature  - Devil,Red,Common,220648,0.09,0.19,0.27,0x108013a00,
4,4,0,Cobbled Wings,Innistrad,2,Artifact  - Equipment,Artifact,Common,220649,0.11,0.19,0.44,0x108013a00,
4,4,0,Stitched Drake,Innistrad,1UU,Creature  - Zombie Drake,Blue,Common,220652,0.10,0.33,0.40,0x108013a00,
4,4,0,Woodland Sleuth,Innistrad,3G,Creature  - Human Scout,Green,Common,220654,0.09,0.22,0.36,0x108013a00,
4,4,0,Deranged Assistant,Innistrad,1U,Creature  - Human Wizard,Blue,Common,221171,0.13,0.50,0.52,0x108013a00,
4,4,0,Forge Devil,Dark Ascension,R,Creature  - Devil,Red,Common,221174,0.06,0.12,0.24,0x108013a00,
1,1,0,Ludevic's Test Subject,Innistrad,1U,Creature  - Lizard,Blue,Rare,221179,0.43,0.85,0.43,0x108013a00,
4,4,0,Trepanation Blade,Innistrad,3,Artifact  - Equipment,Artifact,Uncommon,221186,0.24,1.33,0.96,0x108013a00,
4,4,0,Moon Heron,Innistrad,3U,Creature  - Spirit Bird,Blue,Common,221187,0.09,0.11,0.36,0x108013a00,
4,4,0,Mask of Avacyn,Innistrad,2,Artifact  - Equipment,Artifact,Uncommon,221193,0.57,3.13,2.28,0x108013a00,
3,3,0,Goblin Piker,Magic 2012,1R,Creature  - Goblin Warrior,Red,Common,221199,0.05,0.14,0.15,0x108013a00,
1,1,0,Goblin Chieftain,Magic 2012,1RR,Creature  - Goblin,Red,Rare,221201,3.04,8.75,3.04,0x108013a00,
3,3,0,Titanic Growth,Magic 2012,1G,Instant,Green,Common,221203,0.06,0.42,0.18,0x108013a00,
3,3,0,Civilized Scholar,Innistrad,2U,Creature  - Human Advisor,Blue,Uncommon,221209,0.11,0.23,0.33,0x108013a00,
1,1,0,Screeching Bat,Innistrad,2B,Creature  - Bat,Black,Uncommon,221211,0.14,0.45,0.14,0x108013a00,
2,2,0,Cloistered Youth,Innistrad,1W,Creature  - Human,White,Uncommon,221212,0.13,0.14,0.26,0x108013a00,
2,2,0,Midnight Haunting,Innistrad,2W,Instant,White,Uncommon,221214,0.16,0.73,0.32,0x108013a00,
4,4,0,Bonds of Faith,Innistrad,1W,Enchantment  - Aura,White,Common,221216,0.12,0.80,0.48,0x108013a00,
4,4,0,Selfless Cathar,Innistrad,W,Creature  - Human Cleric,White,Common,221219,0.10,0.21,0.40,0x108013a00,
4,4,0,Blazing Torch,Innistrad,1,Artifact  - Equipment,Artifact,Common,221284,0.11,0.30,0.44,0x108013a00,
3,3,0,Graveyard Shovel,Innistrad,2,Artifact,Artifact,Uncommon,221288,0.09,0.15,0.27,0x108013a00,
1,1,0,Deathmark,Magic 2012,B,Sorcery,Black,Uncommon,221516,0.06,0.12,0.06,0x108013a00,
2,2,0,Diabolic Tutor,Magic 2012,2BB,Sorcery,Black,Uncommon,221519,0.82,1.63,1.64,0x108013a00,
2,2,0,Angel's Feather,Magic 2012,2,Artifact,Artifact,Uncommon,221520,0.10,0.21,0.20,0x108013a00,
2,2,0,Kraken's Eye,Magic 2012,2,Artifact,Artifact,Uncommon,221521,0.17,0.21,0.34,0x108013a00,
2,2,0,Demon's Horn,Magic 2012,2,Artifact,Artifact,Uncommon,221522,0.21,0.25,0.42,0x108013a00,
2,2,0,Dragon's Claw,Magic 2012,2,Artifact,Artifact,Uncommon,221523,0.30,2.03,0.60,0x108013a00,
1,1,0,Wurm's Tooth,Magic 2012,2,Artifact,Artifact,Uncommon,221524,0.08,0.08,0.08,0x108013a00,
2,2,0,Elixir of Immortality,Magic 2012,1,Artifact,Artifact,Uncommon,221525,0.95,2.71,1.90,0x108013a00,
2,2,0,Gravedigger,Magic 2012,3B,Creature  - Zombie,Black,Common,221526,0.06,0.10,0.12,0x108013a00,
1,1,0,Fireball,Magic 2012,XR,Sorcery,Red,Uncommon,221550,0.20,0.35,0.20,0x108013a00,
4,4,0,Red Sun's Zenith,Mirrodin Besieged,XR,Sorcery,Red,Rare,221558,0.72,5.54,2.88,0x108013a00,
4,4,0,Green Sun's Zenith,Mirrodin Besieged,XG,Sorcery,Green,Rare,221559,27.85,52.74,111.40,0x108013a00,
3,3,0,Lava Axe,Magic 2012,4R,Sorcery,Red,Common,221891,0.11,0.21,0.33,0x108013a00,
4,4,0,Llanowar Elves,Magic 2012,G,Creature  - Elf Druid,Green,Common,221892,0.25,2.02,1.00,0x108013a00,
3,3,0,Runeclaw Bear,Magic 2012,1G,Creature  - Bear,Green,Common,221893,0.08,0.33,0.24,0x108013a00,
3,3,0,Naturalize,Magic 2012,1G,Instant,Green,Common,221894,0.09,0.47,0.27,0x108013a00,
2,2,0,Cudgel Troll,Magic 2012,2GG,Creature  - Troll,Green,Uncommon,221895,0.21,0.16,0.42,0x108013a00,
4,4,0,Birds of Paradise,Magic 2012,G,Creature  - Bird,Green,Rare,221896,10.31,14.97,41.24,0x108013a00,
1,1,0,Grand Abolisher,Magic 2012,WW,Creature - Human Cleric,White,Rare,221898,30.20,74.24,30.20,0x108013a00,
1,1,0,Drowned Catacomb,Magic 2012,,Land,Land,Rare,221920,6.42,9.26,6.42,0x108013a00,
4,4,0,Dragonskull Summit,Magic 2012,,Land,Land,Rare,221921,3.46,6.74,13.84,0x108013a00,
1,1,0,Rootbound Crag,Magic 2012,,Land,Land,Rare,221922,3.81,4.80,3.81,0x108013a00,
4,4,0,Sunpetal Grove,Magic 2012,,Land,Land,Rare,221923,4.47,7.58,17.88,0x108013a00,
4,4,0,Hollowhenge Spirit,Dark Ascension,3W,Creature  - Spirit,White,Uncommon,222001,0.09,0.29,0.36,0x108013a00,
4,4,0,Fiend Hunter,Innistrad,1WW,Creature  - Human Cleric,White,Uncommon,222007,0.18,2.47,0.72,0x108013a00,
4,4,0,Sensory Deprivation,Innistrad,U,Enchantment  - Aura,Blue,Common,222014,0.06,0.22,0.24,0x108013a00,
4,4,0,Thraben Sentry,Innistrad,3W,Creature  - Human Soldier,White,Common,222016,0.12,0.18,0.48,0x108013a00,
3,3,0,Ulvenwald Mystics,Innistrad,2GG,Creature  - Human Shaman Werewolf,Green,Uncommon,222105,0.21,0.68,0.63,0x108013a00,
4,4,0,Reckless Waif,Innistrad,R,Creature  - Human Rogue Werewolf,Red,Uncommon,222111,0.27,0.79,1.08,0x108013a00,
4,4,0,Village Ironsmith,Innistrad,1R,Creature  - Human Werewolf,Red,Common,222112,0.15,0.23,0.60,0x108013a00,
2,2,0,Daybreak Ranger,Innistrad,2G,Creature  - Human Archer Werewolf,Green,Rare,222118,0.70,4.32,1.40,0x108013a00,
4,4,0,Grizzled Outcasts,Innistrad,4G,Creature  - Human Werewolf,Green,Common,222124,0.14,0.21,0.56,0x108013a00,
3,3,0,Spider Spawning,Innistrad,4G,Sorcery,Green,Uncommon,222175,0.22,0.58,0.66,0x108013a00,
4,3,1,Soul Seizer,Dark Ascension,3UU,Creature  - Spirit,Blue,Uncommon,222178,0.09,0.22,0.49,0x108013a00,
4,4,0,Tormented Pariah,Innistrad,3R,Creature  - Human Warrior Werewolf,Red,Common,222186,0.13,0.23,0.52,0x108013a00,
2,2,0,Mayor of Avabruck,Innistrad,1G,Creature  - Human Advisor Werewolf,Green,Rare,222189,2.06,2.99,4.12,0x108013a00,
1,1,0,Silver-Inlaid Dagger,Innistrad,1,Artifact  - Equipment,Artifact,Uncommon,222190,0.12,0.63,0.12,0x108013a00,
4,4,0,Make a Wish,Innistrad,3G,Sorcery,Green,Uncommon,222193,0.12,0.21,0.48,0x108013a00,
3,3,0,Inquisitor's Flail,Innistrad,2,Artifact  - Equipment,Artifact,Uncommon,222196,0.64,4.22,1.92,0x108013a00,
4,4,0,Bump in the Night,Innistrad,B,Sorcery,Black,Common,222203,0.20,3.60,0.80,0x108013a00,
4,4,0,Bitterheart Witch,Innistrad,4B,Creature  - Human Shaman,Black,Uncommon,222205,0.19,1.68,0.76,0x108013a00,
4,4,0,Stormfront Pegasus,Magic 2012,1W,Creature  - Pegasus,White,Common,222633,0.10,0.44,0.40,0x108013a00,
3,3,0,Armored Warhorse,Magic 2012,WW,Creature  - Horse,White,Common,222634,0.08,0.25,0.24,0x108013a00,
4,4,0,Siege Mastodon,Magic 2012,4W,Creature  - Elephant,White,Common,222635,0.01,0.12,0.04,0x108013a00,
4,4,0,Griffin Sentinel,Magic 2012,2W,Creature  - Griffin,White,Common,222650,0.01,0.00,0.04,0x108013a00,
1,1,0,Gravecrawler,Dark Ascension,B,Creature  - Zombie,Black,Rare,222902,8.08,12.10,8.08,0x108013a00,
3,3,0,Village Cannibals,Innistrad,2B,Creature  - Human,Black,Uncommon,222903,0.11,0.28,0.33,0x108013a00,
4,4,0,Pitchburn Devils,Innistrad,4R,Creature  - Devil,Red,Common,222904,0.07,0.18,0.28,0x108013a00,
4,4,0,Elder Cathar,Innistrad,2W,Creature  - Human Soldier,White,Common,222910,0.10,0.24,0.40,0x108013a00,
4,4,0,Abattoir Ghoul,Innistrad,3B,Creature  - Zombie,Black,Uncommon,222911,0.10,0.31,0.40,0x108013a00,
3,3,0,Skaab Goliath,Innistrad,5U,Creature  - Zombie Giant,Blue,Uncommon,222913,0.12,0.21,0.36,0x108013a00,
4,4,0,Villagers of Estwald,Innistrad,2G,Creature  - Human Werewolf,Green,Common,222915,0.12,0.29,0.48,0x108013a00,
2,2,0,Makeshift Mauler,Innistrad,3U,Creature  - Zombie Horror,Blue,Common,222916,0.11,0.24,0.22,0x108013a00,
4,4,0,Rage Thrower,Innistrad,5R,Creature  - Human Shaman,Red,Uncommon,222921,0.12,0.37,0.48,0x108013a00,
4,4,0,Village Bell-Ringer,Innistrad,2W,Creature  - Human Scout,White,Common,222923,0.20,4.87,0.80,0x108013a00,
4,4,0,Moonmist,Innistrad,1G,Instant,Green,Common,222933,0.32,6.59,1.28,0x108013a00,
2,2,0,Zombie Goliath,Magic 2012,4B,Creature  - Zombie Giant,Black,Common,226558,0.12,0.19,0.24,0x108013a00,
4,4,0,Doom Blade,Magic 2012,1B,Instant,Black,Common,226560,0.20,0.74,0.80,0x108013a00,
3,3,0,Taste of Blood,Magic 2012,B,Sorcery,Black,Common,226561,0.11,0.21,0.33,0x108013a00,
3,3,0,Devouring Swarm,Magic 2012,1BB,Creature  - Insect,Black,Common,226563,0.17,0.28,0.51,0x108013a00,
2,2,0,Reassembling Skeleton,Magic 2012,1B,Creature  - Skeleton Warrior,Black,Uncommon,226565,0.30,2.73,0.60,0x108013a00,
2,2,0,Bonebreaker Giant,Magic 2012,4R,Creature  - Giant,Red,Common,226582,0.05,0.10,0.10,0x108013a00,
3,3,0,Chandra's Outrage,Magic 2012,2RR,Instant,Red,Common,226585,0.03,0.14,0.09,0x108013a00,
4,4,0,Firebreathing,Magic 2012,R,Enchantment  - Aura,Red,Common,226588,0.10,0.00,0.40,0x108013a00,
4,4,0,Act of Treason,Magic 2012,2R,Sorcery,Red,Common,226589,0.06,0.23,0.24,0x108013a00,
2,2,0,Combust,Magic 2012,1R,Instant,Red,Uncommon,226591,0.03,0.00,0.06,0x108013a00,
3,3,0,Niblis of the Breath,Dark Ascension,2U,Creature  - Spirit,Blue,Uncommon,226724,0.16,0.40,0.48,0x108013a00,
1,1,0,Curse of Exhaustion,Dark Ascension,2WW,Enchantment  - Aura Curse,White,Uncommon,226729,0.40,1.82,0.40,0x108013a00,
2,2,0,Chalice of Life,Dark Ascension,3,Artifact,Artifact,Uncommon,226735,0.57,1.07,1.14,0x108013a00,
4,4,0,Diregraf Ghoul,Innistrad,B,Creature  - Zombie,Black,Uncommon,226747,0.12,0.62,0.48,0x108013a00,
4,4,0,Vampire Interloper,Innistrad,1B,Creature  - Vampire Scout,Black,Common,226748,0.08,0.24,0.32,0x108013a00,
4,4,0,Delver of Secrets,Innistrad,U,Creature  - Human Wizard,Blue,Common,226749,1.20,5.17,4.80,0x108013a00,
2,2,0,Falkenrath Noble,Innistrad,3B,Creature  - Vampire,Black,Uncommon,226751,0.40,2.43,0.80,0x108013a00,
4,4,0,Markov Patrician,Innistrad,2B,Creature  - Vampire,Black,Common,226754,0.12,0.36,0.48,0x108013a00,
4,4,0,Forbidden Alchemy,Innistrad,2U,Instant,Blue,Common,226758,0.12,0.78,0.48,0x108013a00,
1,1,0,Hellrider,Dark Ascension,2RR,Creature  - Devil,Red,Rare,226874,0.49,2.56,0.49,0x108013a00,
4,4,0,Stromkirk Patrol,Innistrad,4B,Creature  - Vampire Soldier,Black,Common,226876,0.10,0.21,0.40,0x108013a00,
2,2,0,Nevermore,Innistrad,1WW,Enchantment,White,Rare,226878,0.85,2.14,1.70,0x108013a00,
4,4,0,Night Revelers,Innistrad,4R,Creature  - Vampire,Red,Common,226879,0.08,0.25,0.32,0x108013a00,
4,4,0,Wooden Stake,Innistrad,2,Artifact  - Equipment,Artifact,Common,226880,0.07,0.19,0.28,0x108013a00,
1,1,0,Curse of the Nightly Hunt,Innistrad,2R,Enchantment  - Aura Curse,Red,Uncommon,226881,0.16,0.36,0.16,0x108013a00,
4,4,0,Moment of Heroism,Innistrad,1W,Instant,White,Common,226882,0.09,0.15,0.36,0x108013a00,
4,4,0,Hollowhenge Scavenger,Innistrad,3GG,Creature  - Elemental,Green,Uncommon,226883,0.11,0.11,0.44,0x108013a00,
4,4,0,Purify the Grave,Innistrad,W,Instant,White,Uncommon,226884,0.10,0.22,0.40,0x108013a00,
1,1,0,Bloodgift Demon,Innistrad,3BB,Creature  - Demon,Black,Rare,226885,1.45,4.45,1.45,0x108013a00,
1,1,0,Curse of Stalked Prey,Innistrad,1R,Enchantment  - Aura Curse,Red,Rare,226889,0.36,1.00,0.36,0x108013a00,
3,3,0,Altar's Reap,Innistrad,1B,Instant,Black,Common,226890,0.10,0.47,0.30,0x108013a00,
3,3,0,Garruk's Companion,Magic 2012,GG,Creature  - Beast,Green,Common,226896,0.12,0.37,0.36,0x108013a00,
3,3,0,Fog,Magic 2012,G,Instant,Green,Common,226900,0.13,0.26,0.39,0x108013a00,
2,2,0,Bountiful Harvest,Magic 2012,4G,Sorcery,Green,Common,226901,0.05,0.05,0.10,0x108013a00,
3,3,0,Reclaim,Magic 2012,G,Instant,Green,Common,226903,0.13,0.36,0.39,0x108013a00,
2,2,0,Lure,Magic 2012,1GG,Enchantment  - Aura,Green,Uncommon,226905,0.10,0.07,0.20,0x108013a00,
2,2,0,Acidic Slime,Magic 2012,3GG,Creature  - Ooze,Green,Uncommon,226906,0.22,1.18,0.44,0x108013a00,
1,1,0,Tribute to Hunger,Innistrad,2B,Instant,Black,Uncommon,227064,0.17,0.44,0.17,0x108013a00,
4,4,0,Urgent Exorcism,Innistrad,1W,Instant,White,Common,227066,0.05,0.17,0.20,0x108013a00,
4,4,0,Curse of the Pierced Heart,Innistrad,1R,Enchantment  - Aura Curse,Red,Common,227071,0.26,3.99,1.04,0x108013a00,
1,1,0,Curse of Death's Hold,Innistrad,3BB,Enchantment  - Aura Curse,Black,Rare,227075,0.51,1.60,0.51,0x108013a00,
3,3,0,Scourge of Geier Reach,Innistrad,3RR,Creature  - Elemental,Red,Uncommon,227077,0.12,0.25,0.36,0x108013a00,
1,1,0,Manor Gargoyle,Innistrad,5,Artifact Creature  - Gargoyle,Artifact,Rare,227083,0.26,0.35,0.26,0x108013a00,
4,4,0,Unburial Rites,Innistrad,4B,Sorcery,Black,Uncommon,227087,0.24,1.98,0.96,0x108013a00,
4,4,0,Kindercatch,Innistrad,3GGG,Creature  - Spirit,Green,Common,227088,0.09,0.24,0.36,0x108013a00,
2,2,0,Bramblecrush,Innistrad,2GG,Sorcery,Green,Uncommon,227095,0.12,0.28,0.24,0x108013a00,
4,4,0,AEther Adept,Magic 2012,1UU,Creature  - Human Wizard,Blue,Common,227222,0.16,1.12,0.64,0x108013a00,
4,4,0,Coral Merfolk,Magic 2012,1U,Creature  - Merfolk,Blue,Common,227223,0.10,0.22,0.40,0x108013a00,
2,2,0,Cancel,Magic 2012,1UU,Instant,Blue,Common,227225,0.09,0.25,0.18,0x108013a00,
3,3,0,Jace's Erasure,Magic 2012,1U,Enchantment,Blue,Common,227227,0.24,0.97,0.72,0x108013a00,
3,3,0,Moan of the Unhallowed,Innistrad,2BB,Sorcery,Black,Uncommon,227286,0.12,0.25,0.36,0x108013a00,
3,3,0,Demonmail Hauberk,Innistrad,4,Artifact  - Equipment,Artifact,Uncommon,227291,0.14,0.29,0.42,0x108013a00,
4,4,0,Runic Repetition,Innistrad,2U,Sorcery,Blue,Uncommon,227298,0.11,0.38,0.44,0x108013a00,
1,1,0,Splinterfright,Innistrad,2G,Creature  - Elemental,Green,Rare,227301,0.42,1.46,0.42,0x108013a00,
1,1,0,Worldslayer,Magic 2012,5,Artifact  - Equipment,Artifact,Rare,227302,3.14,6.94,3.14,0x108013a00,
2,2,0,Gatstaf Shepherd,Innistrad,1G,Creature  - Human Werewolf,Green,Uncommon,227409,0.23,0.73,0.46,0x108013a00,
1,1,0,Instigator Gang,Innistrad,3R,Creature  - Human Werewolf,Red,Rare,227415,0.76,2.40,0.76,0x108013a00,
1,1,0,Ravenous Demon,Dark Ascension,3BB,Creature  - Demon,Black,Rare,227417,0.14,0.47,0.14,0x108013a00,
4,4,0,Puresteel Paladin,New Phyrexia,WW,Creature  - Human Knight,White,Rare,227504,12.62,23.09,50.48,0x108013a00,
1,1,0,Snapcaster Mage,Innistrad,1U,Creature  - Human Wizard,Blue,Rare,227676,50.06,95.30,50.06,0x108013a00,
4,4,0,Benalish Veteran,Magic 2012,2W,Creature  - Human Soldier,White,Common,228117,0.06,0.11,0.24,0x108013a00,
2,2,0,Master Thief,Magic 2012,2UU,Creature  - Human Rogue,Blue,Uncommon,228119,0.15,0.46,0.30,0x108013a00,
2,2,0,Gideon's Lawkeeper,Magic 2012,W,Creature  - Human Soldier,White,Common,228122,0.09,0.46,0.18,0x108013a00,
4,4,0,Pacifism,Magic 2012,1W,Enchantment  - Aura,White,Common,228956,0.11,0.00,0.44,0x108013a00,
3,3,0,Goblin Fireslinger,Magic 2012,R,Creature  - Goblin Warrior,Red,Common,228959,0.15,0.31,0.45,0x108013a00,
2,2,0,Goblin Bangchuckers,Magic 2012,2RR,Creature  - Goblin Warrior,Red,Uncommon,229952,0.16,0.26,0.32,0x108013a00,
1,1,0,Mindshrieker,Innistrad,1U,Creature  - Spirit Bird,Blue,Rare,229960,0.81,3.41,0.81,0x108013a00,
4,4,0,Grave Bramble,Innistrad,1GG,Creature  - Plant,Green,Common,229964,0.08,0.20,0.32,0x108013a00,
2,2,0,Evil Twin,Innistrad,2UB,Creature  - Shapeshifter,Gold,Rare,229965,0.47,1.38,0.94,0x108013a00,
1,1,0,Army of the Damned,Innistrad,5BBB,Sorcery,Black,Mythic Rare,229968,2.04,7.11,2.04,0x108013a00,
4,4,0,Mental Misstep,New Phyrexia,{UP},Instant,Blue,Uncommon,230066,5.15,61.57,20.60,0x108013a00,
2,2,0,Dismember,New Phyrexia,1{BP}{BP},Instant,Black,Uncommon,230082,3.29,19.29,6.58,0x108013a00,
3,3,0,Murder of Crows,Innistrad,3UU,Creature  - Bird,Blue,Uncommon,230616,0.12,0.28,0.36,0x108013a00,
3,3,0,Spare from Evil,Innistrad,1W,Instant,White,Common,230618,0.09,0.20,0.27,0x108013a00,
